sector0_superlayer0_layer0_paddle1  |         ahdc_mother  |ATOFpaddle1 sector0 superlayer0 layer0  |                 0.0000*mm   0.0000*mm   0.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | ff11aa   |       G4GenericTrap  |139.8500*mm      77.000000*mm      -3.929620*mm      80.000000*mm      -4.086845*mm      80.000000*mm       4.086845*mm      77.000000*mm       3.929620*mm      77.000000*mm      -3.929620*mm      80.000000*mm      -4.086845*mm      80.000000*mm       4.086845*mm      77.000000*mm       3.929620*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 0 superlayer manual 0 layer manual 0 paddle manual 1 order manual 0 
sector13_superlayer1_layer8_paddle56  |         ahdc_mother  |ATOFpaddle56 sector13 superlayer1 layer8  |                 0.0000*mm   0.0000*mm  98.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      67.238610*mm     -43.539312*mm      84.035040*mm     -54.447040*mm      89.170040*mm     -45.552960*mm      71.325455*mm     -36.460688*mm      67.238610*mm     -43.539312*mm      84.035040*mm     -54.447040*mm      89.170040*mm     -45.552960*mm      71.325455*mm     -36.460688*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 13 superlayer manual 1 layer manual 8 paddle manual 56 order manual 0 
sector13_superlayer1_layer9_paddle53  |         ahdc_mother  |ATOFpaddle53 sector13 superlayer1 layer9  |                 0.0000*mm   0.0000*mm 126.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      50.493331*mm     -62.186219*mm      63.097012*mm     -77.750468*mm      70.729109*mm     -70.878497*mm      56.567566*mm     -56.716953*mm      50.493331*mm     -62.186219*mm      63.097012*mm     -77.750468*mm      70.729109*mm     -70.878497*mm      56.567566*mm     -56.716953*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 13 superlayer manual 1 layer manual 9 paddle manual 53 order manual 0 
sector13_superlayer1_layer9_paddle54  |         ahdc_mother  |ATOFpaddle54 sector13 superlayer1 layer9  |                 0.0000*mm   0.0000*mm 126.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      56.716953*mm     -56.567566*mm      70.878497*mm     -70.729109*mm      77.750468*mm     -63.097012*mm      62.186219*mm     -50.493331*mm      56.716953*mm     -56.567566*mm      70.878497*mm     -70.729109*mm      77.750468*mm     -63.097012*mm      62.186219*mm     -50.493331*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 13 superlayer manual 1 layer manual 9 paddle manual 54 order manual 0 
sector13_superlayer1_layer9_paddle55  |         ahdc_mother  |ATOFpaddle55 sector13 superlayer1 layer9  |                 0.0000*mm   0.0000*mm 126.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      62.319172*mm     -50.329147*mm      77.883422*mm     -62.932827*mm      83.919977*mm     -54.624223*mm      67.123547*mm     -43.716493*mm      62.319172*mm     -50.329147*mm      77.883422*mm     -62.932827*mm      83.919977*mm     -54.624223*mm      67.123547*mm     -43.716493*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 13 superlayer manual 1 layer manual 9 paddle manual 55 order manual 0 
sector13_superlayer1_layer9_paddle56  |         ahdc_mother  |ATOFpaddle56 sector13 superlayer1 layer9  |                 0.0000*mm   0.0000*mm 126.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      67.238610*mm     -43.539312*mm      84.035040*mm     -54.447040*mm      89.170040*mm     -45.552960*mm      71.325455*mm     -36.460688*mm      67.238610*mm     -43.539312*mm      84.035040*mm     -54.447040*mm      89.170040*mm     -45.552960*mm      71.325455*mm     -36.460688*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 13 superlayer manual 1 layer manual 9 paddle manual 56 order manual 0 
sector14_superlayer0_layer0_paddle57  |         ahdc_mother  |ATOFpaddle57 sector14 superlayer0 layer0  |                 0.0000*mm   0.0000*mm   0.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | ff11aa   |       G4GenericTrap  |139.8500*mm      68.744680*mm     -34.908608*mm      71.421367*mm     -36.272450*mm      74.745906*mm     -28.805413*mm      71.941321*mm     -27.728835*mm      68.744680*mm     -34.908608*mm      71.421367*mm     -36.272450*mm      74.745906*mm     -28.805413*mm      71.941321*mm     -27.728835*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 14 superlayer manual 0 layer manual 0 paddle manual 57 order manual 0 
sector14_superlayer0_layer0_paddle58  |         ahdc_mother  |ATOFpaddle58 sector14 superlayer0 layer0  |                 0.0000*mm   0.0000*mm   0.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | ff11aa   |       G4GenericTrap  |139.8500*mm      72.017032*mm     -27.531599*mm      74.821617*mm     -28.608180*mm      77.347426*mm     -20.834539*mm      74.445671*mm     -20.057018*mm      72.017032*mm     -27.531599*mm      74.821617*mm     -28.608180*mm      77.347426*mm     -20.834539*mm      74.445671*mm     -20.057018*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 14 superlayer manual 0 layer manual 0 paddle manual 58 order manual 0 
sector14_superlayer0_layer0_paddle59  |         ahdc_mother  |ATOFpaddle59 sector14 superlayer0 layer0  |                 0.0000*mm   0.0000*mm   0.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | ff11aa   |       G4GenericTrap  |139.8500*mm      74.500351*mm     -19.852949*mm      77.402105*mm     -20.630473*mm      79.101511*mm     -12.635398*mm      76.134379*mm     -12.165452*mm      74.500351*mm     -19.852949*mm      77.402105*mm     -20.630473*mm      79.101511*mm     -12.635398*mm      76.134379*mm     -12.165452*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 14 superlayer manual 0 layer manual 0 paddle manual 59 order manual 0 
sector14_superlayer0_layer0_paddle60  |         ahdc_mother  |ATOFpaddle60 sector14 superlayer0 layer0  |                 0.0000*mm   0.0000*mm   0.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | ff11aa   |       G4GenericTrap  |139.8500*mm      76.167429*mm     -11.956785*mm      79.134560*mm     -12.426734*mm      79.988943*mm      -4.297820*mm      76.988943*mm      -4.140599*mm      76.167429*mm     -11.956785*mm      79.134560*mm     -12.426734*mm      79.988943*mm      -4.297820*mm      76.988943*mm      -4.140599*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 14 superlayer manual 0 layer manual 0 paddle manual 60 order manual 0 
sector14_superlayer1_layer0_paddle57  |         ahdc_mother  |ATOFpaddle57 sector14 superlayer1 layer0  |                0.0000*mm   0.0000*mm -126.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      71.421367*mm     -36.272450*mm      89.265953*mm     -45.364720*mm      93.443138*mm     -35.982608*mm      74.745906*mm     -28.805413*mm      71.421367*mm     -36.272450*mm      89.265953*mm     -45.364720*mm      93.443138*mm     -35.982608*mm      74.745906*mm     -28.805413*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 14 superlayer manual 1 layer manual 0 paddle manual 57 order manual 0 
sector14_superlayer1_layer0_paddle58  |         ahdc_mother  |ATOFpaddle58 sector14 superlayer1 layer0  |                0.0000*mm   0.0000*mm -126.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      74.821617*mm     -28.608180*mm      93.518849*mm     -35.785375*mm      96.692454*mm     -26.018024*mm      77.347426*mm     -20.834539*mm      74.821617*mm     -28.608180*mm      93.518849*mm     -35.785375*mm      96.692454*mm     -26.018024*mm      77.347426*mm     -20.834539*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 14 superlayer manual 1 layer manual 0 paddle manual 58 order manual 0 
sector14_superlayer1_layer0_paddle59  |         ahdc_mother  |ATOFpaddle59 sector14 superlayer1 layer0  |                0.0000*mm   0.0000*mm -126.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      77.402105*mm     -20.630473*mm      96.747134*mm     -25.813957*mm      98.882387*mm     -15.768381*mm      79.101511*mm     -12.635398*mm      77.402105*mm     -20.630473*mm      96.747134*mm     -25.813957*mm      98.882387*mm     -15.768381*mm      79.101511*mm     -12.635398*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 14 superlayer manual 1 layer manual 0 paddle manual 59 order manual 0 
sector14_superlayer1_layer0_paddle60  |         ahdc_mother  |ATOFpaddle60 sector14 superlayer1 layer0  |                0.0000*mm   0.0000*mm -126.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      79.134560*mm     -12.426734*mm      98.915436*mm     -15.559716*mm      99.988943*mm      -5.345976*mm      79.988943*mm      -4.297820*mm      79.134560*mm     -12.426734*mm      98.915436*mm     -15.559716*mm      99.988943*mm      -5.345976*mm      79.988943*mm      -4.297820*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 14 superlayer manual 1 layer manual 0 paddle manual 60 order manual 0 
sector14_superlayer1_layer1_paddle57  |         ahdc_mother  |ATOFpaddle57 sector14 superlayer1 layer1  |                 0.0000*mm   0.0000*mm -98.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      71.421367*mm     -36.272450*mm      89.265953*mm     -45.364720*mm      93.443138*mm     -35.982608*mm      74.745906*mm     -28.805413*mm      71.421367*mm     -36.272450*mm      89.265953*mm     -45.364720*mm      93.443138*mm     -35.982608*mm      74.745906*mm     -28.805413*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 14 superlayer manual 1 layer manual 1 paddle manual 57 order manual 0 
sector14_superlayer1_layer1_paddle58  |         ahdc_mother  |ATOFpaddle58 sector14 superlayer1 layer1  |                 0.0000*mm   0.0000*mm -98.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      74.821617*mm     -28.608180*mm      93.518849*mm     -35.785375*mm      96.692454*mm     -26.018024*mm      77.347426*mm     -20.834539*mm      74.821617*mm     -28.608180*mm      93.518849*mm     -35.785375*mm      96.692454*mm     -26.018024*mm      77.347426*mm     -20.834539*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 14 superlayer manual 1 layer manual 1 paddle manual 58 order manual 0 
sector14_superlayer1_layer1_paddle59  |         ahdc_mother  |ATOFpaddle59 sector14 superlayer1 layer1  |                 0.0000*mm   0.0000*mm -98.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      77.402105*mm     -20.630473*mm      96.747134*mm     -25.813957*mm      98.882387*mm     -15.768381*mm      79.101511*mm     -12.635398*mm      77.402105*mm     -20.630473*mm      96.747134*mm     -25.813957*mm      98.882387*mm     -15.768381*mm      79.101511*mm     -12.635398*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 14 superlayer manual 1 layer manual 1 paddle manual 59 order manual 0 
sector14_superlayer1_layer1_paddle60  |         ahdc_mother  |ATOFpaddle60 sector14 superlayer1 layer1  |                 0.0000*mm   0.0000*mm -98.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      79.134560*mm     -12.426734*mm      98.915436*mm     -15.559716*mm      99.988943*mm      -5.345976*mm      79.988943*mm      -4.297820*mm      79.134560*mm     -12.426734*mm      98.915436*mm     -15.559716*mm      99.988943*mm      -5.345976*mm      79.988943*mm      -4.297820*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 14 superlayer manual 1 layer manual 1 paddle manual 60 order manual 0 
sector14_superlayer1_layer2_paddle57  |         ahdc_mother  |ATOFpaddle57 sector14 superlayer1 layer2  |                 0.0000*mm   0.0000*mm -70.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      71.421367*mm     -36.272450*mm      89.265953*mm     -45.364720*mm      93.443138*mm     -35.982608*mm      74.745906*mm     -28.805413*mm      71.421367*mm     -36.272450*mm      89.265953*mm     -45.364720*mm      93.443138*mm     -35.982608*mm      74.745906*mm     -28.805413*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 14 superlayer manual 1 layer manual 2 paddle manual 57 order manual 0 
sector14_superlayer1_layer2_paddle58  |         ahdc_mother  |ATOFpaddle58 sector14 superlayer1 layer2  |                 0.0000*mm   0.0000*mm -70.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      74.821617*mm     -28.608180*mm      93.518849*mm     -35.785375*mm      96.692454*mm     -26.018024*mm      77.347426*mm     -20.834539*mm      74.821617*mm     -28.608180*mm      93.518849*mm     -35.785375*mm      96.692454*mm     -26.018024*mm      77.347426*mm     -20.834539*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 14 superlayer manual 1 layer manual 2 paddle manual 58 order manual 0 
sector14_superlayer1_layer2_paddle59  |         ahdc_mother  |ATOFpaddle59 sector14 superlayer1 layer2  |                 0.0000*mm   0.0000*mm -70.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      77.402105*mm     -20.630473*mm      96.747134*mm     -25.813957*mm      98.882387*mm     -15.768381*mm      79.101511*mm     -12.635398*mm      77.402105*mm     -20.630473*mm      96.747134*mm     -25.813957*mm      98.882387*mm     -15.768381*mm      79.101511*mm     -12.635398*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 14 superlayer manual 1 layer manual 2 paddle manual 59 order manual 0 
sector14_superlayer1_layer2_paddle60  |         ahdc_mother  |ATOFpaddle60 sector14 superlayer1 layer2  |                 0.0000*mm   0.0000*mm -70.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      79.134560*mm     -12.426734*mm      98.915436*mm     -15.559716*mm      99.988943*mm      -5.345976*mm      79.988943*mm      -4.297820*mm      79.134560*mm     -12.426734*mm      98.915436*mm     -15.559716*mm      99.988943*mm      -5.345976*mm      79.988943*mm      -4.297820*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 14 superlayer manual 1 layer manual 2 paddle manual 60 order manual 0 
sector14_superlayer1_layer3_paddle57  |         ahdc_mother  |ATOFpaddle57 sector14 superlayer1 layer3  |                 0.0000*mm   0.0000*mm -42.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm      71.421367*mm     -36.272450*mm      89.265953*mm     -45.364720*mm      93.443138*mm     -35.982608*mm      74.745906*mm     -28.805413*mm      71.421367*mm     -36.272450*mm      89.265953*mm     -45.364720*mm      93.443138*mm     -35.982608*mm      74.745906*mm     -28.805413*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 14 superlayer manual 1 layer manual 3 paddle manual 57 order manual 0 
